,SourceAirport,DestinationAirport,Distance,FlyTime,Price
1062,Kalamazoo Battle Creek International Airport,Hartsfield Jackson Atlanta International Airport,961.1177080211352,1.6939350410200436,450.55885401056753
1071,Capital City Airport,Hartsfield Jackson Atlanta International Airport,1016.6389243603364,1.7629054960997967,478.3194621801682
1074,MBS International Airport,Hartsfield Jackson Atlanta International Airport,1100.8212616219073,1.867479828101748,520.4106308109536
1119,Hector International Airport,Hartsfield Jackson Atlanta International Airport,1807.962755533588,2.745916466501352,873.981377766794
1122,Joe Foss Field Airport,Hartsfield Jackson Atlanta International Airport,1535.451297204515,2.4073929157820064,737.7256486022575
1227,Trenton Mercer Airport,Hartsfield Jackson Atlanta International Airport,1127.894144228486,1.9011107381720325,533.947072114243
1357,Greenbrier Valley Airport,Hartsfield Jackson Atlanta International Airport,593.6018156374655,1.2373935597980938,266.80090781873275
1358,Middle Georgia Regional Airport,Hartsfield Jackson Atlanta International Airport,127.56214982134787,0.6584622979147179,33.781074910673944
1359,Key Field,Hartsfield Jackson Atlanta International Airport,428.5226936127185,1.0323263274692156,184.26134680635928
1360,Northwest Alabama Regional Airport,Hartsfield Jackson Atlanta International Airport,317.5591088645668,0.8944833650491513,128.7795544322834
1361,Hattiesburg Laurel Regional Airport,Hartsfield Jackson Atlanta International Airport,519.4254219961721,1.145248971423816,229.71271099808604
1362,Tupelo Regional Airport,Hartsfield Jackson Atlanta International Airport,406.5452203978712,1.0050251185066723,173.2726101989356
1380,Atatürk International Airport,Washington Dulles International Airport,8413.018879422594,10.950955129717508,4176.509439711297
1381,Dubai International Airport,Washington Dulles International Airport,11355.261764484276,14.605915235384192,5647.630882242138
1382,Abu Dhabi International Airport,Washington Dulles International Airport,11386.79097856898,14.645081960955252,5663.3954892844895
1383,Hartsfield Jackson Atlanta International Airport,Washington Dulles International Airport,859.0311610793252,1.5671194547569258,399.5155805396626
1384,Louis Armstrong New Orleans International Airport,Washington Dulles International Airport,1536.036367654786,2.408119711372405,738.018183827393
1385,Hamad International Airport,Washington Dulles International Airport,11127.339799594653,14.32278235974491,5533.669899797326
1386,Chicago O'Hare International Airport,Washington Dulles International Airport,945.4046267582834,1.6744156854140166,442.7023133791417
1387,St Louis Lambert International Airport,Washington Dulles International Airport,1117.6685370700054,1.8884081205838577,528.8342685350027
1389,Fort Lauderdale Hollywood International Airport,Washington Dulles International Airport,1453.25312274573,2.3052833822928323,696.626561372865
1390,Jacksonville International Airport,Washington Dulles International Airport,1015.803096443882,1.7618672005514062,477.90154822194097
1391,Greenbrier Valley Airport,Washington Dulles International Airport,283.50898607097884,0.8521850758645699,111.75449303548942
1392,Orlando International Airport,Washington Dulles International Airport,1222.022744475121,2.01804067636661,581.0113722375605
1393,Tampa International Airport,Washington Dulles International Airport,1306.8672650190033,2.1234375962968985,623.4336325095016
1394,McCarran International Airport,Washington Dulles International Airport,3316.4475137410104,4.619810576075789,1628.2237568705052
1395,Los Angeles International Airport,Washington Dulles International Airport,3674.0301772472126,5.064012642543121,1807.0150886236063
1397,Dallas Fort Worth International Airport,Washington Dulles International Airport,1882.4779308175275,2.83848190163668,911.2389654087636
1398,John F Kennedy International Airport,Washington Dulles International Airport,366.3199056673761,0.9550557834377345,153.15995283368807
1399,Miami International Airport,Washington Dulles International Airport,1486.1629529026466,2.346165158885275,713.0814764513233
1400,Ottawa Macdonald-Cartier International Airport,Washington Dulles International Airport,724.2874116348574,1.3997359150743571,332.1437058174287
1401,San Antonio International Airport,Washington Dulles International Airport,2189.3012079318933,3.21962882972906,1064.6506039659466
1402,Montreal / Pierre Elliott Trudeau International Airport,Washington Dulles International Airport,787.308553370738,1.478023047665513,363.654276685369
1403,Charlotte Douglas International Airport,Washington Dulles International Airport,517.3710647217258,1.1426969748095974,228.6855323608629
1404,Cincinnati Northern Kentucky International Airport,Washington Dulles International Airport,623.1966570885908,1.2741573379982494,281.5983285442954
1405,Detroit Metropolitan Wayne County Airport,Washington Dulles International Airport,616.2904054888398,1.2655781434643971,278.1452027444199
1406,Piedmont Triad International Airport,Washington Dulles International Airport,384.7869384131196,0.977996196786484,162.3934692065598
1407,Greenville Spartanburg International Airport,Washington Dulles International Airport,617.8495537299898,1.2675149735776272,278.9247768649949
1408,La Guardia Airport,Washington Dulles International Airport,367.4638606311544,0.9564768455045396,153.7319303155772
1409,Harrisburg International Airport,Washington Dulles International Airport,151.0308698417754,0.6876159873810874,45.5154349208877
1410,Minneapolis-St Paul International/Wold-Chamberlain Airport,Washington Dulles International Airport,1458.7007034792891,2.312050563328309,699.3503517396446
1412,Roanoke–Blacksburg Regional Airport,Washington Dulles International Airport,284.5319705360872,0.8534558640199841,112.2659852680436
1413,Syracuse Hancock International Airport,Washington Dulles International Airport,476.9250161510393,1.0924534362124712,208.46250807551965
1414,McGhee Tyson Airport,Washington Dulles International Airport,674.3914216722628,1.3377533188475317,307.1957108361314
1415,Albany International Airport,Washington Dulles International Airport,522.7286105453333,1.1493523112364388,231.36430527266663
1416,General Edward Lawrence Logan International Airport,Washington Dulles International Airport,663.5496263538273,1.324285250128978,301.77481317691365
1417,Newark Liberty International Airport,Washington Dulles International Airport,341.41750963320777,0.92412112997914,140.70875481660389
1418,Lester B. Pearson International Airport,Washington Dulles International Airport,556.6618992588808,1.1915054649178645,248.3309496294404
1419,Philadelphia International Airport,Washington Dulles International Airport,216.4121265945272,0.7688349398689778,78.20606329726358
1420,Austin Bergstrom International Airport,Washington Dulles International Airport,2084.36349818699,3.0892714263192422,1012.181749093495
1421,Bradley International Airport,Washington Dulles International Airport,523.2906590305245,1.1500505081124528,231.64532951526223
1422,Greater Binghamton/Edwin A Link field,Washington Dulles International Airport,383.7545444427005,0.9767137198045968,161.87727222135024
1423,Nashville International Airport,Washington Dulles International Airport,871.0403276219873,1.5820376740645803,405.52016381099367
1424,Burlington International Airport,Washington Dulles International Airport,710.603520868484,1.382737293004328,325.301760434242
1425,Buffalo Niagara International Airport,Washington Dulles International Airport,457.0685392659868,1.0677870052993623,198.5342696329934
1426,Columbia Metropolitan Airport,Washington Dulles International Airport,645.7737424269717,1.3022034067415795,292.88687121348585
1427,Charlottesville Albemarle Airport,Washington Dulles International Airport,124.7004064992296,0.6549073372661237,32.35020324961479
1428,Charleston Air Force Base-International Airport,Washington Dulles International Airport,711.3294430607095,1.3836390597027448,325.6647215303548
1429,Cleveland Hopkins International Airport,Washington Dulles International Airport,463.1654532819224,1.0753608115303384,201.5827266409612
1430,John Glenn Columbus International Airport,Washington Dulles International Airport,481.0058455708556,1.0975227895290132,210.5029227854278
1431,City of Colorado Springs Municipal Airport,Washington Dulles International Airport,2349.718227246533,3.4189046301199166,1144.8591136232665
1432,James M Cox Dayton International Airport,Washington Dulles International Airport,590.4895116187037,1.2335273436257188,265.24475580935183
1433,Denver International Airport,Washington Dulles International Airport,2331.693722464335,3.3965139409494847,1135.8468612321676
1434,Fayetteville Regional Grannis Field,Washington Dulles International Airport,457.422575328023,1.068226801649718,198.7112876640115
1435,Gerald R. Ford International Airport,Washington Dulles International Airport,806.3386924623819,1.5016629720029588,373.16934623119096
1436,Daniel K Inouye International Airport,Washington Dulles International Airport,7739.563817688131,10.114364990916933,3839.7819088440656
1437,Huntsville International Carl T Jones Field,Washington Dulles International Airport,957.4199166614573,1.6893415113806922,448.7099583307286
1438,George Bush Intercontinental Houston Airport,Washington Dulles International Airport,1913.3774419118315,2.8768663874681133,926.6887209559156
1439,Indianapolis International Airport,Washington Dulles International Airport,764.722935060984,1.4499663789577442,352.361467530492
1440,Kansas City International Airport,Washington Dulles International Airport,1487.057587440339,2.3472765061370677,713.5287937201695
1441,Will Rogers World Airport,Washington Dulles International Airport,1824.0701262895368,2.7659256227199216,882.0350631447684
1442,Norfolk International Airport,Washington Dulles International Airport,253.1078633241165,0.8144197059926912,96.55393166205825
1443,Portland International Airport,Washington Dulles International Airport,3736.248914119558,5.141302998906284,1838.124457059779
1444,Phoenix Sky Harbor International Airport,Washington Dulles International Airport,3141.573056393648,4.402575225333724,1540.786528196824
1445,Pittsburgh International Airport,Washington Dulles International Airport,293.249028814859,0.8642845078445454,116.6245144074295
1446,Theodore Francis Green State Airport,Washington Dulles International Airport,597.9309490131835,1.2427713652337684,268.96547450659176
1447,Raleigh Durham International Airport,Washington Dulles International Airport,360.72381495858014,0.948104117960969,150.36190747929007
1448,Richmond International Airport,Washington Dulles International Airport,160.48382955265512,0.699358794475348,50.24191477632756
1449,Greater Rochester International Airport,Washington Dulles International Airport,464.5270482392965,1.0770522338376354,202.26352411964825
1450,San Diego International Airport,Washington Dulles International Airport,3618.3298775909416,4.994819723715455,1779.1649387954708
1451,Savannah Hilton Head International Airport,Washington Dulles International Airport,830.134619358274,1.5312231296376075,385.067309679137
1452,University Park Airport,Washington Dulles International Airport,214.43905231498343,0.766383915919234,77.21952615749173
1453,Louisville International Standiford Field,Washington Dulles International Airport,724.7815514079379,1.400349753301786,332.3907757039689
1454,Seattle Tacoma International Airport,Washington Dulles International Airport,3701.6279535505214,5.098295594472699,1820.8139767752607
1455,San Francisco International Airport,Washington Dulles International Airport,3883.401598249578,5.32410136428519,1911.700799124789
1456,Sacramento International Airport,Washington Dulles International Airport,3785.3008499158727,5.202237080640836,1862.6504249579364
1457,Tulsa International Airport,Washington Dulles International Airport,1649.9313614438115,2.5496041757065986,794.9656807219059
1458,North Central West Virginia Airport,Washington Dulles International Airport,242.3320314403526,0.8010335794290094,91.1660157201763
1459,Altoona Blair County Airport,Washington Dulles International Airport,167.55751727955072,0.7081459841981996,53.77875863977536
1460,Raleigh County Memorial Airport,Washington Dulles International Airport,344.7051189381142,0.9282051166933096,142.3525594690571
1461,John Murtha Johnstown Cambria County Airport,Washington Dulles International Airport,192.8398831842618,0.7395526499183376,66.4199415921309
1462,Morgantown Municipal Walter L. Bill Hart Field,Washington Dulles International Airport,225.5197783220023,0.7801487929465867,82.75988916100115
1463,Shenandoah Valley Regional Airport,Washington Dulles International Airport,146.28313055591926,0.6817181746036264,43.14156527795963
1481,Long Beach /Daugherty Field/ Airport,Washington Dulles International Airport,3656.888581362463,5.042718734611755,1798.4442906812317
1495,Chicago Midway International Airport,Washington Dulles International Airport,927.0838177303234,1.6516569164351844,433.5419088651617
1498,Billy Bishop Toronto City Centre Airport,Washington Dulles International Airport,545.336272458455,1.1774363633024287,242.6681362292275
1499,Hagerstown Regional Richard A Henson Field,Washington Dulles International Airport,88.09023005957778,0.6094288572168668,14.045115029788889
1500,Lancaster Airport,Washington Dulles International Airport,164.39226893443868,0.7042139986763214,52.19613446721934
1501,Atatürk International Airport,Los Angeles International Airport,11034.23527495448,14.207124565160845,5487.117637477239
1502,Hartsfield Jackson Atlanta International Airport,Los Angeles International Airport,3125.7765263601914,4.382952206658622,1532.8882631800957
1503,Louis Armstrong New Orleans International Airport,Los Angeles International Airport,2682.8549846796186,3.832739111403253,1311.4274923398093
1504,Dubai International Airport,Los Angeles International Airport,13400.07702805104,17.14605841993918,6670.03851402552
1505,Norman Y. Mineta San Jose International Airport,Los Angeles International Airport,495.7300070374305,1.115813673338423,217.86500351871524
1506,Chicago O'Hare International Airport,Los Angeles International Airport,2802.1160076904807,3.980889450547181,1371.0580038452404
1507,Orlando International Airport,Los Angeles International Airport,3562.314685331331,4.925235633951964,1751.1573426656655
1508,Vancouver International Airport,Los Angeles International Airport,1740.8864538695548,2.6625918681609377,840.4432269347774
1509,McCarran International Airport,Los Angeles International Airport,379.99427342364186,0.9720425756815428,159.99713671182093
1510,Dallas Fort Worth International Airport,Los Angeles International Airport,1983.1744750180908,2.963570776419989,961.5872375090454
1511,John F Kennedy International Airport,Los Angeles International Airport,3974.196710879195,5.436890324073534,1957.0983554395973
1512,Kelowna International Airport,Los Angeles International Airport,1782.3966051799737,2.7141572735154957,861.1983025899868
1513,San Antonio International Airport,Los Angeles International Airport,1944.6452316669013,2.9157083623191324,942.3226158334508
1514,Montreal / Pierre Elliott Trudeau International Airport,Los Angeles International Airport,3972.6344651006666,5.434949646087785,1956.3172325503333
1515,Minneapolis-St Paul International/Wold-Chamberlain Airport,Los Angeles International Airport,2467.2941748789767,3.564961707924194,1203.6470874394884
1517,General Edward Lawrence Logan International Airport,Los Angeles International Airport,4193.029087460071,5.708731785664685,2066.514543730036
1518,Newark Liberty International Airport,Los Angeles International Airport,3941.010291289658,5.3956649581238,1940.505145644829
1519,Lester B. Pearson International Airport,Los Angeles International Airport,3493.9481090046997,4.840308209943726,1716.9740545023496
1520,Albuquerque International Sunport,Los Angeles International Airport,1087.5728917074264,1.851022225723511,513.7864458537132
1521,Austin Bergstrom International Airport,Los Angeles International Airport,1994.3477323783468,2.97745059922776,967.1738661891734
1522,Meadows Field,Los Angeles International Airport,176.09999761417865,0.718757761011402,58.04999880708933
1523,Boise Air Terminal/Gowen Field,Los Angeles International Airport,1086.4389828538772,1.8496136432967416,513.2194914269386
1524,Baltimore/Washington International Thurgood Marshall Airport,Los Angeles International Airport,3739.913329491066,5.145855067690766,1839.956664745533
1525,Cleveland Hopkins International Airport,Los Angeles International Airport,3296.4265644558554,4.594939831622181,1618.2132822279275
1526,City of Colorado Springs Municipal Airport,Los Angeles International Airport,1339.2200803268504,2.163627428977454,639.6100401634252
1527,Denver International Airport,Los Angeles International Airport,1385.1392038077986,2.220669818394781,662.5696019038993
1528,Fresno Yosemite International Airport,Los Angeles International Airport,336.73227198114256,0.9183009589827856,138.36613599057128
1529,Daniel K Inouye International Airport,Los Angeles International Airport,4108.224323399246,5.603384252669871,2024.112161699623
1530,Washington Dulles International Airport,Los Angeles International Airport,3674.0301772472126,5.064012642543121,1807.0150886236063
1531,George Bush Intercontinental Houston Airport,Los Angeles International Airport,2215.0734828014643,3.251644078014241,1077.536741400732
1532,Wichita Eisenhower National Airport,Los Angeles International Airport,1931.7447621874376,2.899682934394333,935.8723810937188
1533,Ellison Onizuka Kona International At Keahole Airport,Los Angeles International Airport,4025.6334506307953,5.500786895193534,1982.8167253153977
1534,Lihue Airport,Los Angeles International Airport,4203.018342526175,5.721140798169161,2071.5091712630874
1535,Monterey Peninsula Airport,Los Angeles International Airport,428.5725772431079,1.0323882947119354,184.28628862155395
1536,Kahului Airport,Los Angeles International Airport,3995.413712688096,5.463246848059747,1967.706856344048
1537,Will Rogers World Airport,Los Angeles International Airport,1906.207138364756,2.867959178092865,923.103569182378
1538,Portland International Airport,Los Angeles International Airport,1343.0896596192856,2.1684343597755102,641.5448298096428
1539,Phoenix Sky Harbor International Airport,Los Angeles International Airport,594.3608778208211,1.2383364941873554,267.18043891041054
1540,Pittsburgh International Airport,Los Angeles International Airport,3430.0383811028582,4.760917243606035,1685.0191905514291
1541,Palm Springs International Airport,Los Angeles International Airport,175.9224049871974,0.7185371490524192,57.96120249359871
1542,Reno Tahoe International Airport,Los Angeles International Airport,629.6190531734103,1.2821354697806338,284.80952658670515
1543,San Diego International Airport,Los Angeles International Airport,175.70128199605148,0.7182624621068963,57.85064099802574
1544,Santa Barbara Municipal Airport,Los Angeles International Airport,142.2772094552903,0.6767418750997395,41.138604727645145
1545,San Luis County Regional Airport,Los Angeles International Airport,250.0545190734152,0.8106267317682176,95.0272595367076
1546,Seattle Tacoma International Airport,Los Angeles International Airport,1536.9096838729724,2.409204576239717,738.4548419364862
1547,San Francisco International Airport,Los Angeles International Airport,543.189278739235,1.174769290359298,241.59463936961748
1549,Salt Lake City International Airport,Los Angeles International Airport,949.3163049513378,1.6792749129830282,444.6581524756689
1550,Sacramento International Airport,Los Angeles International Airport,600.421753255447,1.245865531994344,270.2108766277235
1551,Tucson International Airport,Los Angeles International Airport,724.9250596492318,1.4005280244089835,332.4625298246159
1552,Yuma MCAS/Yuma International Airport,Los Angeles International Airport,381.1497373228107,0.9734779345624978,160.57486866140536
1553,Santa Maria Pub/Capt G Allan Hancock Field,Los Angeles International Airport,215.9403965437272,0.7682489398058723,77.97019827186358
1554,Hilo International Airport,Los Angeles International Airport,3937.239901962607,5.3909812446740455,1938.6199509813036
1555,Aspen-Pitkin Co/Sardy Field,Los Angeles International Airport,1184.5029346799176,1.9714322169936864,562.2514673399588
1556,Mc Clellan-Palomar Airport,Los Angeles International Airport,138.2992312048783,0.6718002872110289,39.14961560243916
1568,St Louis Lambert International Airport,Los Angeles International Airport,2556.762811981748,3.676102872027016,1248.381405990874
1570,Palm Beach International Airport,Los Angeles International Airport,3742.712000476106,5.1493316776100695,1841.356000238053
1575,Miami International Airport,Los Angeles International Airport,3762.6278860889,5.1740719081849695,1851.31394304445
1576,Edmonton International Airport,Los Angeles International Airport,2187.0714958293047,3.2168590010301923,1063.5357479146523
1577,Calgary International Airport,Los Angeles International Airport,1942.04434875286,2.9124774518669065,941.0221743764298
1578,Ted Stevens Anchorage International Airport,Los Angeles International Airport,3770.80932372607,5.184235184752882,1855.404661863035
1579,Charlotte Douglas International Airport,Los Angeles International Airport,3412.534185671669,4.73917290145549,1676.2670928358343
1580,Northwest Arkansas Regional Airport,Los Angeles International Airport,2201.88926890788,3.2352661725563725,1070.94463445394
1583,Philadelphia International Airport,Los Angeles International Airport,3856.31491079229,5.290453305332037,1898.157455396145
1586,Bradley International Airport,Los Angeles International Airport,4057.331332747446,5.540163146270119,1998.665666373723
1587,Nashville International Airport,Los Angeles International Airport,2886.319228762428,4.085489725170718,1413.159614381214
1588,John Glenn Columbus International Airport,Los Angeles International Airport,3204.06617039764,4.480206422854211,1572.03308519882
1589,Ronald Reagan Washington National Airport,Los Angeles International Airport,3710.898709433431,5.109812061407989,1825.449354716716
1591,El Paso International Airport,Los Angeles International Airport,1147.5330343094597,1.9255068749185835,543.7665171547299
1592,Mahlon Sweet Field,Los Angeles International Airport,1205.262175794893,1.9972200941551463,572.6310878974465
1597,Indianapolis International Airport,Los Angeles International Airport,2912.877868530585,4.118481824261597,1426.4389342652926
1600,Rogue Valley International Medford Airport,Los Angeles International Airport,1015.1905370534372,1.7611062572092389,477.5952685267186
1601,Mammoth Yosemite Airport,Los Angeles International Airport,411.206963375458,1.0108161035719974,175.603481687729
1608,Roberts Field,Los Angeles International Airport,1170.56367807515,1.954116370279689,555.281839037575
1609,Raleigh Durham International Airport,Los Angeles International Airport,3594.5314691820663,4.965256483455983,1767.2657345910332
1611,Santa Fe Municipal Airport,Los Angeles International Airport,1139.6045321634515,1.9156578039297532,539.8022660817257
1618,Charles M. Schulz Sonoma County Airport,Los Angeles International Airport,643.20866608251,1.2990169765000124,291.604333041255
1625,Fort Lauderdale Hollywood International Airport,Los Angeles International Airport,3763.223185291661,5.1748114103002,1851.6115926458303
1631,Tampa International Airport,Los Angeles International Airport,3466.4268918912376,4.80612036259781,1703.2134459456188
1637,Cincinnati Northern Kentucky International Airport,Los Angeles International Airport,3050.9278303882666,4.289972460109648,1495.4639151941333
1638,Detroit Metropolitan Wayne County Airport,Los Angeles International Airport,3178.0381034045126,4.447873420378277,1559.0190517022563
1639,Memphis International Airport,Los Angeles International Airport,2599.7130432427903,3.729457196574895,1269.8565216213951
1646,Spokane International Airport,Los Angeles International Airport,1522.609249872136,2.391440061952964,731.304624936068
1651,Kansas City International Airport,Los Angeles International Airport,2189.652649150308,3.22006540267119,1064.826324575154
1652,Metropolitan Oakland International Airport,Los Angeles International Airport,542.7592846311967,1.1742351361878218,241.37964231559835
1789,William P Hobby Airport,Los Angeles International Airport,2232.3896218012314,3.2731548096909706,1086.1948109006155
1791,General Mitchell International Airport,Los Angeles International Airport,2820.5899687332835,4.003838470476129,1380.2949843666418
1796,Chicago Midway International Airport,Los Angeles International Airport,2811.5333136472877,3.992587967263711,1375.7666568236436
1828,Bellingham International Airport,Los Angeles International Airport,1686.1963577231277,2.5946538605256246,813.0981788615638
1829,Provo Municipal Airport,Los Angeles International Airport,915.255980494096,1.6369639509243428,427.627990247048
1832,Merced Regional Macready Field,Los Angeles International Airport,417.5269852088466,1.0186670623712382,178.7634926044233
1833,Ernest A. Love Field,Los Angeles International Airport,555.636317765578,1.1902314506404696,247.81815888278905
1834,Visalia Municipal Airport,Los Angeles International Airport,278.9869693753614,0.8465676638203248,109.4934846876807
1835,Hartsfield Jackson Atlanta International Airport,Miami International Airport,959.0645602676874,1.691384546916382,449.5322801338437
1836,Louis Armstrong New Orleans International Airport,Miami International Airport,1084.5929689177433,1.847320458282911,512.2964844588716
1839,Chicago O'Hare International Airport,Miami International Airport,1930.0403435892065,2.8975656442101942,935.0201717946032
1840,Newark Liberty International Airport,Miami International Airport,1750.5962858975322,2.674653771301282,845.2981429487661
1841,Denver International Airport,Miami International Airport,2748.6919622725727,3.914524176736115,1344.3459811362864
1842,Washington Dulles International Airport,Miami International Airport,1486.1629529026466,2.346165158885275,713.0814764513233
1843,George Bush Intercontinental Houston Airport,Miami International Airport,1549.405548176232,2.424727389038797,744.702774088116
1849,St Louis Lambert International Airport,Miami International Airport,1721.698090128997,2.6387553914645925,830.8490450644985
1851,Key West International Airport,Miami International Airport,201.92678207737487,0.7508407230774844,70.96339103868746
1852,Gainesville Regional Airport,Miami International Airport,475.13214901572906,1.0902262720692286,207.56607450786453
1853,Jacksonville International Airport,Miami International Airport,540.3537057533977,1.1712468394452145,240.17685287669883
1854,Orlando International Airport,Miami International Airport,309.9731296300336,0.8850597883602902,124.9865648150168
1855,Pensacola Regional Airport,Miami International Airport,852.9294316995483,1.5595396667075134,396.46471584977417
1856,Tallahassee Regional Airport,Miami International Airport,648.3950682561216,1.3054597121194056,294.1975341280608
1857,Tampa International Airport,Miami International Airport,329.151288325746,0.9088835879822932,134.575644162873
1858,McCarran International Airport,Miami International Airport,3494.1538859316497,4.840563833455465,1717.0769429658249
1859,Los Angeles International Airport,Miami International Airport,3762.6278860889,5.1740719081849695,1851.31394304445
1860,Dallas Fort Worth International Airport,Miami International Airport,1802.1686844376811,2.738718862655505,871.0843422188407
1861,John F Kennedy International Airport,Miami International Airport,1757.1215161369057,2.6827596473750384,848.5607580684529
1862,Montreal / Pierre Elliott Trudeau International Airport,Miami International Airport,2264.7127590525893,3.313307775220608,1102.3563795262946
1863,Charlotte Douglas International Airport,Miami International Airport,1049.4002851037626,1.8036028386382144,494.7001425518813
1864,Cincinnati Northern Kentucky International Airport,Miami International Airport,1529.593602280377,2.400116276124692,734.7968011401883
1865,Detroit Metropolitan Wayne County Airport,Miami International Airport,1847.0804967090644,2.79450993380008,893.5402483545322
1866,Piedmont Triad International Airport,Miami International Airport,1146.3119257306455,1.9239899698517335,543.1559628653229
1867,La Guardia Airport,Miami International Airport,1768.377326888082,2.696742020978984,854.188663444041
1868,Memphis International Airport,Miami International Airport,1384.2168932493005,2.21952409099292,662.1084466246502
1869,Minneapolis-St Paul International/Wold-Chamberlain Airport,Miami International Airport,2418.075104563299,3.5038200056686946,1179.0375522816496
1871,General Edward Lawrence Logan International Airport,Miami International Airport,2028.281545600603,3.019604404472799,984.1407728003016
1873,Lester B. Pearson International Airport,Miami International Airport,1989.5062692031895,2.971436359258621,964.7531346015948
1874,Philadelphia International Airport,Miami International Airport,1634.240412608017,2.530112313798779,787.1202063040085
1875,Bradley International Airport,Miami International Airport,1925.7700756756335,2.892260963572216,932.8850378378168
1876,Birmingham-Shuttlesworth International Airport,Miami International Airport,1065.3491747656667,1.8234151239325047,502.67458738283335
1877,Nashville International Airport,Miami International Airport,1299.4223634001985,2.1141892713045944,619.7111817000992
1878,Baltimore/Washington International Thurgood Marshall Airport,Miami International Airport,1525.943149909403,2.395581552682488,732.9715749547015
1879,Charleston Air Force Base-International Airport,Miami International Airport,790.4555385968474,1.4819323460830405,365.2277692984237
1880,Cleveland Hopkins International Airport,Miami International Airport,1742.6046650423905,2.6647262919781247,841.3023325211951
1881,John Glenn Columbus International Airport,Miami International Airport,1597.8506486814351,2.484907638113584,768.9253243407176
1882,Ronald Reagan Washington National Airport,Miami International Airport,1483.6019860276754,2.342983833574752,711.8009930138377
1886,Indianapolis International Airport,Miami International Airport,1645.854965421158,2.5445403297157245,792.927482710579
1887,Norfolk International Airport,Miami International Airport,1293.676027863277,2.1070509662897856,616.8380139316387
1888,Phoenix Sky Harbor International Airport,Miami International Airport,3168.268460756301,4.435737218330809,1554.1342303781507
1889,Pittsburgh International Airport,Miami International Airport,1634.3852547341712,2.5302922419058027,787.1926273670856
1890,Raleigh Durham International Airport,Miami International Airport,1130.431698066638,1.904262978964768,535.2158490333189
1891,Richmond International Airport,Miami International Airport,1332.1083701821287,2.154793006437427,636.0541850910644
1892,San Diego International Airport,Miami International Airport,3642.551171230005,5.0249082872422415,1791.2755856150022
1893,Louisville International Standiford Field,Miami International Airport,1468.623960188555,2.3243775902963417,704.3119800942775
1894,Seattle Tacoma International Airport,Miami International Airport,4379.461985074652,5.940325447297704,2159.730992537326
1895,San Francisco International Airport,Miami International Airport,4153.7033161749205,5.659879895869467,2046.85165808746
1896,Tulsa International Airport,Miami International Airport,1879.5280114716995,2.8348174055549062,909.7640057358498
1961,Orlando Sanford International Airport,Miami International Airport,344.78574659601713,0.9283052752745554,142.39287329800857
1962,Naples Municipal Airport,Miami International Airport,153.70172988327147,0.6909338259419522,46.85086494163573
1963,Hartsfield Jackson Atlanta International Airport,Lester B. Pearson International Airport,1191.0770519839973,1.979598822340369,565.5385259919987
1964,Atatürk International Airport,Lester B. Pearson International Airport,8198.837510102026,10.684891316896929,4069.418755051013
1965,John F Kennedy International Airport,Lester B. Pearson International Airport,588.5961316237577,1.2311753187872767,264.29806581187887
1966,Dubai International Airport,Lester B. Pearson International Airport,11082.190197891829,14.266695898002268,5511.095098945913
1967,Chicago O'Hare International Airport,Lester B. Pearson International Airport,700.3526847534067,1.3700033350973997,320.17634237670336
1968,Abu Dhabi International Airport,Lester B. Pearson International Airport,11122.330388970007,14.316559489403735,5531.165194485004
1969,Montreal / Pierre Elliott Trudeau International Airport,Lester B. Pearson International Airport,507.1984872891821,1.1300602326573692,223.59924364459104
1972,St Louis Lambert International Airport,Lester B. Pearson International Airport,1051.0278723054914,1.805624686093778,495.5139361527457
1974,Los Angeles International Airport,Lester B. Pearson International Airport,3493.9481090046997,4.840308209943726,1716.9740545023496
1975,Dallas Fort Worth International Airport,Lester B. Pearson International Airport,1928.4111268885797,2.895541772532397,934.2055634442896
1977,Detroit Metropolitan Wayne County Airport,Lester B. Pearson International Airport,343.9736525512765,0.9272964627966168,141.98682627563824
1978,La Guardia Airport,Lester B. Pearson International Airport,573.1547668547211,1.2119934991984112,256.57738342736053
1979,Minneapolis-St Paul International/Wold-Chamberlain Airport,Lester B. Pearson International Airport,1088.9382964057882,1.8527183806283083,514.4691482028941
1980,Louis Armstrong New Orleans International Airport,Lester B. Pearson International Airport,1788.1090845610386,2.721253521193837,864.0545422805193
1981,General Edward Lawrence Logan International Airport,Lester B. Pearson International Airport,715.88414551418,1.3892970751728944,327.94207275709
1982,Newark Liberty International Airport,Lester B. Pearson International Airport,558.9642300818688,1.1943655032072904,249.4821150409344
1983,Philadelphia International Airport,Lester B. Pearson International Airport,557.9822323316695,1.1931456302256764,248.99111616583477
1984,Bradley International Airport,Lester B. Pearson International Airport,598.5735414664479,1.2435696167285066,269.28677073322393
1985,Cleveland Hopkins International Airport,Lester B. Pearson International Airport,310.6368654743334,0.8858843049370602,125.31843273716667
1986,John Glenn Columbus International Airport,Lester B. Pearson International Airport,490.1764980667536,1.1089149044307498,215.0882490333768
1987,Denver International Airport,Lester B. Pearson International Airport,2111.188892874457,3.122594897980692,1025.5944464372285
1988,Washington Dulles International Airport,Lester B. Pearson International Airport,556.6618992588808,1.1915054649178645,248.3309496294404
1989,George Bush Intercontinental Houston Airport,Lester B. Pearson International Airport,2060.081577920982,3.0591075502124,1000.040788960491
1990,Pittsburgh International Airport,Lester B. Pearson International Airport,357.7007123496789,0.94434871099339,148.85035617483945
